,0,1,Fecha registrada,OSF
4328,0.34712285,0.26069996,2022-06-06 20:11:45.610000,Women in Tech
4329,0.34712285,0.26069996,2022-06-06 20:20:15.458000,"SAIQ, Sociedad de Alumnos de Ingeniería Química"
4330,0.34712285,0.26069996,2022-06-06 20:22:40.245000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
4331,0.34712285,0.26069996,2022-06-06 20:23:59.028000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4332,0.34712285,0.26069996,2022-06-06 20:26:28.150000,"AICHE, American Institute of Chemical Engineering"
4333,0.26077044,0.23344365,2022-06-06 20:30:00.478000,Dirección de Servicio Social - Aprendizajes para todos
4334,0.26080525,0.2370986,2022-06-06 20:32:28.883000,AEDUR - Asociación de Estudiantes de Durango
4335,0.34712285,0.26069996,2022-06-06 20:35:42.503000,SAC - Sociedad de Alumnos de Comunicación
4336,0.34712285,0.26069996,2022-06-06 20:36:02.131000,Dirección de Servicio Social - Aprendizajes para todos
4337,0.34712285,0.26069996,2022-06-06 20:36:13.894000,LABNL | Laboratorio Cultural Ciudadano de CONARTE NL - Consejo para la Cultura y las Artes de Nuevo León
4338,0.34712285,0.26069996,2022-06-06 20:58:00.576000,"LIFE, Liderazgo y Formación Estudiantil"
4339,0.26070392,0.22634879,2022-06-06 20:58:19.450000,Women in Tech
4340,0.34712285,0.26069996,2022-06-06 20:58:56.006000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4341,0.34712285,0.26069996,2022-06-06 21:00:23.405000,"Liderazgo y Cultura Emprendedora, A.C."
4342,0.34712285,0.26069996,2022-06-06 21:03:13.853000,Thunder MX
4343,0.34712285,0.26069996,2022-06-06 21:03:23.478000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4344,0.34712285,0.26069996,2022-06-06 21:07:30.024000,Dirección de Servicio Social - Aprendizajes para todos
4345,0.34712285,0.26069996,2022-06-06 21:08:17.425000,EN - Dirección de Programa LAF
4346,0.34712285,0.26069996,2022-06-06 21:13:19.458000,Práctica Jurídica LED
4347,0.26098597,0.2565445,2022-06-06 21:16:44.636000,"Fundación F21, A.C."
4348,0.26410303,0.19502828,2022-06-06 21:19:41.012000,"LIFE, Liderazgo y Formación Estudiantil"
4349,0.34712285,0.26069996,2022-06-06 21:22:26.036000,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia"
4350,0.34712285,0.26069996,2022-06-06 21:22:31.609000,"Redes Quinto Poder IDEA, A.C."
4351,0.34712285,0.26069996,2022-06-06 21:26:11.370000,AEDUR - Asociación de Estudiantes de Durango
4352,0.34712285,0.26069996,2022-06-06 21:27:09.116000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4353,0.34712285,0.26069996,2022-06-06 21:31:31.714000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
4354,0.34712285,0.26069996,2022-06-06 21:38:09.209000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C."
4355,0.34712285,0.26069996,2022-06-06 21:38:53.418000,Women in Tech
4356,0.34712285,0.26069996,2022-06-06 21:38:57.617000,Fundacionplan.org | Plan SPAP A.C.
4357,0.34712285,0.26069996,2022-06-06 21:41:07.161000,Pal Sur del Norte
4358,0.2612635,0.28608742,2022-06-06 21:41:28.416000,"Laboratorio de Arte, A.C."
4359,0.34712285,0.26069996,2022-06-06 21:42:02.168000,Fundación JOMAR A.C
4360,0.26055086,0.20996836,2022-06-06 21:42:37.022000,"Redes Quinto Poder IDEA, A.C."
4361,0.34712285,0.26069996,2022-06-06 21:43:37.454000,"Be The Match MX, A.C."
4362,0.34712285,0.26069996,2022-06-06 21:43:43.357000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4363,0.34712285,0.26069996,2022-06-06 21:47:00.848000,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable"
4364,0.26092207,0.24968949,2022-06-06 21:47:55.646000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
4365,0.34712285,0.26069996,2022-06-06 21:51:29.969000,Pal Sur del Norte
4366,0.34712285,0.26069996,2022-06-06 21:58:48.546000,"AENL, Asociación de Estudiantes de Nuevo León"
4367,0.34712285,0.26069996,2022-06-06 22:04:07.795000,"Laboratorio de Arte, A.C."
4368,0.34712285,0.26069996,2022-06-06 22:07:08.374000,Dirección de Servicio Social - Aprendizajes para todos
4369,0.34712285,0.26069996,2022-06-06 22:08:26.810000,"Proeducación, I.A.P."
4370,0.34712285,0.26069996,2022-06-06 22:10:07.510000,Dirección de Servicio Social - Aprendizajes para todos
4371,0.34712285,0.26069996,2022-06-06 22:10:09.572000,Asociación Iknextia
4372,0.34712285,0.26069996,2022-06-06 22:14:47.976000,"Laboratorio de Arte, A.C."
4373,0.26093733,0.25132695,2022-06-06 22:17:41.272000,"Familia de Santa María, A.C."
4374,0.34712285,0.26069996,2022-06-06 22:24:03.198000,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud"
4375,0.34712285,0.26069996,2022-06-06 22:27:38.306000,"I CARE FOUNDATION, A.C."
4376,0.26055574,0.21050861,2022-06-06 22:29:15.456000,Dirección de Servicio Social - Aprendizajes para todos
4377,0.34712285,0.26069996,2022-06-06 22:40:28.493000,Inclusión y Accesibilidad
4378,0.34712285,0.26069996,2022-06-06 22:42:11.958000,"PROMOCIÓN DE PAZ, A.B.P."
4379,0.34712285,0.26069996,2022-06-06 22:44:40.792000,"LIFE, Liderazgo y Formación Estudiantil"
4380,0.34712285,0.26069996,2022-06-06 23:09:43.998000,"Fundación F21, A.C."
4381,0.34712285,0.26069996,2022-06-06 23:16:04.658000,Dirección de Servicio Social - Aprendizajes para todos
4382,0.34712285,0.26069996,2022-06-06 23:27:17.973000,Fundacionplan.org | Plan SPAP A.C.
4383,0.34712285,0.26069996,2022-06-06 23:28:27.820000,"LAZOS, I.A.P."
4384,0.34712285,0.26069996,2022-06-06 23:28:39.572000,"SEIMIQ, Sección Estudiantil del Instituto Mexicano de Ingenieros Químicos"
4385,0.34712285,0.26069996,2022-06-06 23:48:59.447000,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales"
4386,0.34712285,0.26069996,2022-06-07 01:46:54.096000,"Be The Match MX, A.C."
4387,0.34712285,0.26069996,2022-06-07 05:48:43.691000,Centro Jurídico y Formación Integral BUFETEC
4388,0.34712285,0.26069996,2022-06-07 06:01:40.004000,SALED – Sociedad de Alumnos de Licenciatura en Derecho
4389,0.34712285,0.26069996,2022-06-07 06:18:29.647000,"Be The Match MX, A.C."
4390,0.34712285,0.26069996,2022-06-07 06:20:33.434000,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C"
4391,0.34712285,0.26069996,2022-06-07 07:25:11.327000,Sacbé
4392,0.34712285,0.26069996,2022-06-07 07:28:15.591000,"CONAFE, Consejo Nacional de Fomento Educativo"
4393,0.34712285,0.26069996,2022-06-07 07:45:14.730000,"Proeducación, I.A.P."
4394,0.34712285,0.26069996,2022-06-07 08:00:50.729000,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud"
4395,0.34712285,0.26069996,2022-06-07 08:09:26.512000,"Guerreros en la Vida y en la Cancha, A.C."
4396,0.34712285,0.26069996,2022-06-07 08:11:01.187000,Dirección de Emprendimiento Social
4397,0.34712285,0.26069996,2022-06-07 08:11:56.046000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4398,0.34712285,0.26069996,2022-06-07 08:13:15.278000,Dirección de Emprendimiento Social
4399,0.34712285,0.26069996,2022-06-07 08:13:20.690000,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C."
4400,0.34712285,0.26069996,2022-06-07 08:15:01.526000,SALED – Sociedad de Alumnos de Licenciatura en Derecho
4401,0.34712285,0.26069996,2022-06-07 08:15:02.113000,EHE - Educación Continua- Arizona State UniversitySolarSPELL.org
4402,0.34712285,0.26069996,2022-06-07 08:20:23.892000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4403,0.34712285,0.26069996,2022-06-07 08:22:32.887000,"Vecinos Fuente del Valle, A.C."
4404,0.34712285,0.26069996,2022-06-07 08:23:11.627000,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C."
4405,0.34712285,0.26069996,2022-06-07 08:23:28.509000,"Despierta, Cuestiona y Actúa, A. C."
4406,0.34712285,0.26069996,2022-06-07 08:26:56.771000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4407,0.34712285,0.26069996,2022-06-07 08:32:45.884000,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar"
4408,0.34712285,0.26069996,2022-06-07 08:33:18.614000,Dirección de Servicio Social - Aprendizajes para todos
4409,0.34712285,0.26069996,2022-06-07 08:39:59.661000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4410,0.34712285,0.26069996,2022-06-07 08:43:07.174000,Sacbé
4411,0.34712285,0.26069996,2022-06-07 08:44:47.571000,Práctica Jurídica LED
4412,0.34712285,0.26069996,2022-06-07 08:45:12.534000,Secretaría de Cultura y Educación del Municipio de San Pedro
4413,0.34712285,0.26069996,2022-06-07 08:54:57.197000,Asociación Iknextia
4414,0.34712285,0.26069996,2022-06-07 09:02:31.477000,SAC - Sociedad de Alumnos de Comunicación
4415,0.26215613,0.3816227,2022-06-07 09:06:14.416000,"Fundación Enrique Yturria García, A.B.P."
4416,0.34712285,0.26069996,2022-06-07 09:18:55.802000,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft
4417,0.34712285,0.26069996,2022-06-07 09:19:02.861000,"LAZOS, I.A.P."
4418,0.34712285,0.26069996,2022-06-07 09:21:41.092000,"Powerchair Football México, A.C."
4419,0.34712285,0.26069996,2022-06-07 09:27:36.517000,AEDUR - Asociación de Estudiantes de Durango
4420,0.34712285,0.26069996,2022-06-07 09:29:50.923000,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical"
4421,0.34712285,0.26069996,2022-06-07 09:30:08.984000,Centro Virtual de Aprendizaje Tec de Monterrey
4422,0.34712285,0.26069996,2022-06-07 09:35:51.383000,Women in Tech
4423,0.34712285,0.26069996,2022-06-07 09:48:08.638000,"LIFE, Liderazgo y Formación Estudiantil"
4424,0.34712285,0.26069996,2022-06-07 09:50:07.833000,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft
4425,0.34712285,0.26069996,2022-06-07 10:04:27.759000,ABBA | ADOPCIÓN Y ACOGIMIENTO FAMILIAR DE MÉXICO AC
4426,0.34712285,0.26069996,2022-06-07 10:07:40.293000,"Familia de Santa María, A.C."
4427,0.34712285,0.26069996,2022-06-07 10:09:03.303000,"Proeducación, I.A.P."
4428,0.34712285,0.26069996,2022-06-07 10:09:32.657000,"Powerchair Football México, A.C."
4429,0.34712285,0.26069996,2022-06-07 10:18:00.191000,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales"
4430,0.34712285,0.26069996,2022-06-07 10:18:26.584000,"Familia de Santa María, A.C."
4431,0.34712285,0.26069996,2022-06-07 10:18:39.367000,Asociación Iknextia
4432,0.34712285,0.26069996,2022-06-07 10:19:41.874000,"LAZOS, I.A.P."
4433,0.34712285,0.26069996,2022-06-07 10:20:07.475000,Semillero Espiral Colectivo
4434,0.34712285,0.26069996,2022-06-07 10:21:59.683000,"ARENA, Asociación Regiomontana de Niños Autistas, A.B.P"
4435,0.2627188,0.44159737,2022-06-07 10:24:11.168000,"Viccali, Vida con Calidad, A.C."
4436,0.34712285,0.26069996,2022-06-07 10:24:14.168000,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud"
4437,0.34712285,0.26069996,2022-06-07 10:28:55.758000,"Inter-acción jóvenes por un futuro con oportunidades, A. C."
4438,0.34712285,0.26069996,2022-06-07 10:30:17.180000,"Powerchair Football México, A.C."
4439,0.26196158,0.36081925,2022-06-07 10:33:51.106000,Sacbé
4440,0.34712285,0.26069996,2022-06-07 10:37:26.716000,Sacbé
4441,0.26207983,0.37286988,2022-06-07 10:38:32.074000,EHE - Educación Continua- Arizona State UniversitySolarSPELL.org
4442,0.34712285,0.26069996,2022-06-07 10:41:59.952000,"Proeducación, I.A.P."
4443,0.34712285,0.26069996,2022-06-07 10:45:49.614000,"Proeducación, I.A.P."
4444,0.34712285,0.26069996,2022-06-07 10:59:01.426000,Dirección de Servicio Social - PASS
4445,0.34712285,0.26069996,2022-06-07 11:22:40.296000,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud"
4446,0.34712285,0.26069996,2022-06-07 11:29:25.798000,"SAIQ, Sociedad de Alumnos de Ingeniería Química"
4447,0.34712285,0.26069996,2022-06-07 11:32:01.067000,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft
4448,0.34712285,0.26069996,2022-06-07 11:55:07.573000,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia"
4449,0.34712285,0.26069996,2022-06-07 11:56:29.534000,"AECOAH, Asociación de Estudiantes de Coahuila"
4450,0.34712285,0.26069996,2022-06-07 12:03:26.092000,EAAD - Impulso Urbano
4451,0.34712285,0.26069996,2022-06-07 12:04:56.066000,Dirección de Servicio Social - Aprendizajes para todos
4452,0.34712285,0.26069996,2022-06-07 12:05:31.150000,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C."
4453,0.34712285,0.26069996,2022-06-07 12:09:25.513000,"AEAC, Asociación de Estudiantes de Arte y Cultura"
4454,0.34712285,0.26069996,2022-06-07 12:19:27.888000,"I CARE FOUNDATION, A.C."
4455,0.34712285,0.26069996,2022-06-07 12:25:57.511000,"Fundación F21, A.C."
4456,0.34712285,0.26069996,2022-06-07 12:32:29.817000,Women in Tech
4457,0.34712285,0.26069996,2022-06-07 12:41:37.760000,"I CARE FOUNDATION, A.C."
4458,0.26065814,0.22148338,2022-06-07 12:42:43.363000,Dirección de Servicio Social - Aprendizajes para todos
4459,0.34712285,0.26069996,2022-06-07 12:49:32.919000,"EIC, EHE y EAAD - Innovaction Gym"
4460,0.34712285,0.26069996,2022-06-07 13:00:01.511000,Dirección de Emprendimiento Social
4461,0.34712285,0.26069996,2022-06-07 13:07:42.722000,"Club deportivo de Fútbol Americano Pumas, A.C."
4462,0.34712285,0.26069996,2022-06-07 13:16:27.961000,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical"
4463,0.34712285,0.26069996,2022-06-07 13:27:37.776000,"CONAFE, Consejo Nacional de Fomento Educativo"
4464,0.34712285,0.26069996,2022-06-07 13:30:50.679000,Dirección de Servicio Social - Aprendizajes para todos
4465,0.34712285,0.26069996,2022-06-07 13:33:16.786000,"Liderazgo y Cultura Emprendedora, A.C."
4466,0.34712285,0.26069996,2022-06-07 13:33:19.497000,Dirección de Emprendimiento Social
4467,0.34712285,0.26069996,2022-06-07 13:50:13.139000,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C."
4468,0.34712285,0.26069996,2022-06-07 13:52:26.449000,EHE - Educación Continua- Arizona State UniversitySolarSPELL.org
4469,0.34712285,0.26069996,2022-06-07 13:55:06.488000,"Un Techo para mi País México, A.C."
4470,0.34712285,0.26069996,2022-06-07 14:00:13.261000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4471,0.34712285,0.26069996,2022-06-07 14:00:54.195000,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas"
4472,0.34712285,0.26069996,2022-06-07 14:29:33.488000,"Club Deportivo de Futból Americano Águilas, A.C."
4473,0.34712285,0.26069996,2022-06-07 14:39:32.908000,Fundación JOMAR A.C
4474,0.26273215,0.44283333,2022-06-07 15:02:43.424000,CONSEJO NACIONAL MEXICANO DE PUEBLOS ORIGINARIOS Y COMUNIDADES INDIGENAS
4475,0.34712285,0.26069996,2022-06-07 15:03:00.576000,Dirección de Servicio Social - Aprendizajes para todos
4476,0.34712285,0.26069996,2022-06-07 15:12:23.745000,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical"
4477,0.2609626,0.25398007,2022-06-07 15:14:23.241000,"CONAFE, Consejo Nacional de Fomento Educativo"
4478,0.34712285,0.26069996,2022-06-07 15:15:49.094000,Clínica Penal del Departamento de Derecho
4479,0.34712285,0.26069996,2022-06-07 16:02:47.951000,"Proeducación, I.A.P."
4480,0.34712285,0.26069996,2022-06-07 16:21:16.318000,Inclusión y Accesibilidad
4481,0.34712285,0.26069996,2022-06-07 16:21:54.261000,Dirección de Servicio Social - Aprendizajes para todos
4482,0.34712285,0.26069996,2022-06-07 16:27:57.436000,"Formando Emprendedores, A.B.P"
4483,0.34712285,0.26069996,2022-06-07 16:35:46.365000,Fundación JOMAR A.C
4484,0.34712285,0.26069996,2022-06-07 16:45:18.490000,Dirección de Servicio Social - PASS
4485,0.34712285,0.26069996,2022-06-07 17:05:35.193000,"Despierta, Cuestiona y Actúa, A. C."
4486,0.34712285,0.26069996,2022-06-07 17:06:16.382000,Proyecto 99
4487,0.34712285,0.26069996,2022-06-07 17:06:16.977000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
4488,0.34712285,0.26069996,2022-06-07 17:06:25.430000,"Be The Match MX, A.C."
4489,0.34712285,0.26069996,2022-06-07 17:06:30.310000,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales"
4490,0.34712285,0.26069996,2022-06-07 17:06:33.490000,SAC - Sociedad de Alumnos de Comunicación
4491,0.34712285,0.26069996,2022-06-07 17:06:40.206000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C."
4492,0.34712285,0.26069996,2022-06-07 17:06:40.773000,"Soñar Despierto, A.C."
4493,0.34712285,0.26069996,2022-06-07 17:06:44.980000,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales"
4494,0.34712285,0.26069996,2022-06-07 17:06:51.622000,Sacbé
4495,0.34712285,0.26069996,2022-06-07 17:07:44.891000,"PROMOCIÓN DE PAZ, A.B.P."
4496,0.26273024,0.4428524,2022-06-07 17:08:09.827000,Asociación Iknextia
4497,0.34712285,0.26069996,2022-06-07 17:08:20.456000,"Be The Match MX, A.C."
4498,0.34712285,0.26069996,2022-06-07 17:08:32.005000,Sacbé
4499,0.34712285,0.26069996,2022-06-07 17:08:32.122000,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales (Caremisiones)"
4500,0.34712285,0.26069996,2022-06-07 17:08:41.205000,"SEIMIQ, Sección Estudiantil del Instituto Mexicano de Ingenieros Químicos"
4501,0.34712285,0.26069996,2022-06-07 17:08:51.511000,"AUTISMO, A.B.P."
4502,0.34712285,0.26069996,2022-06-07 17:09:43.099000,"Fundación F21, A.C."
4503,0.34712285,0.26069996,2022-06-07 17:09:51.417000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4504,0.34712285,0.26069996,2022-06-07 17:11:44.089000,Dirección de Servicio Social - Aprendizajes para todos
4505,0.26302016,0.4737667,2022-06-07 17:12:44.528000,Centro Virtual de Aprendizaje Tec de Monterrey
4506,0.34712285,0.26069996,2022-06-07 17:14:13.708000,"Inter-acción jóvenes por un futuro con oportunidades, A. C."
4507,0.34712285,0.26069996,2022-06-07 17:15:07.853000,Sacbé
4508,0.34712285,0.26069996,2022-06-07 17:15:50.270000,"Fundación Nina, A.C."
4509,0.34712285,0.26069996,2022-06-07 17:16:24.012000,"Fundación Enrique Yturria García, A.B.P."
4510,0.34712285,0.26069996,2022-06-07 17:16:27.165000,"CÁRITAS MEXICANA, IAP"
4511,0.34712285,0.26069996,2022-06-07 17:16:57.587000,Fundación JOMAR A.C
4512,0.34712285,0.26069996,2022-06-07 17:17:26.886000,"I CARE FOUNDATION, A.C."
4513,0.34712285,0.26069996,2022-06-07 17:17:43.228000,"HIC ME, A.C."
4514,0.34712285,0.26069996,2022-06-07 17:17:46.623000,"Soñar Despierto, A.C."
4515,0.34712285,0.26069996,2022-06-07 17:20:50.806000,Centro Jurídico y Formación Integral BUFETEC
4516,0.34712285,0.26069996,2022-06-07 17:21:06.875000,"Vecinos Fuente del Valle, A.C."
4517,0.34712285,0.26069996,2022-06-07 17:22:27.681000,"Be The Match MX, A.C."
4518,0.34712285,0.26069996,2022-06-07 17:22:31.024000,BMES - Biomedical Engineering Society
4519,0.34712285,0.26069996,2022-06-07 17:24:09.681000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4520,0.34712285,0.26069996,2022-06-07 17:25:42.210000,"PROMOCIÓN DE PAZ, A.B.P."
4521,0.34712285,0.26069996,2022-06-07 17:25:56.339000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4522,0.34712285,0.26069996,2022-06-07 17:26:32.899000,Women in Tech
4523,0.34712285,0.26069996,2022-06-07 17:30:01.688000,"Proeducación, I.A.P."
4524,0.34712285,0.26069996,2022-06-07 17:33:48.026000,Líderes del Mañana
4525,0.34712285,0.26069996,2022-06-07 17:33:53.667000,"CONAFE, Consejo Nacional de Fomento Educativo"
4526,0.262797,0.44948998,2022-06-07 17:35:23.266000,Centro Jurídico y Formación Integral BUFETEC
4527,0.34712285,0.26069996,2022-06-07 17:35:45.274000,Fundacionplan.org | Plan SPAP A.C.
4528,0.34712285,0.26069996,2022-06-07 17:44:34.012000,"Familia de Santa María, A.C."
4529,0.26136935,0.29727402,2022-06-07 17:56:52.589000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios
4530,0.34712285,0.26069996,2022-06-07 18:15:22.572000,Dirección de Servicio Social - Aprendizajes para todos
4531,0.34712285,0.26069996,2022-06-07 18:16:40.781000,Fundacionplan.org | Plan SPAP A.C.
4532,0.34712285,0.26069996,2022-06-07 18:17:26.232000,Proyecto 99
4533,0.34712285,0.26069996,2022-06-07 18:20:16.810000,Proyecto 99
4534,0.34712285,0.26069996,2022-06-07 18:20:20.440000,EHE - Educación Continua- Arizona State UniversitySolarSPELL.org
4535,0.34712285,0.26069996,2022-06-07 18:22:15.536000,"SALAD, Sociedad de Alumnos en Animación y Arte Digital"
4536,0.34712285,0.26069996,2022-06-07 18:23:56.099000,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C."
4537,0.34712285,0.26069996,2022-06-07 18:26:35.523000,"HIC ME, A.C."
4538,0.34712285,0.26069996,2022-06-07 18:26:57.535000,Inclusión y Accesibilidad
4539,0.34712285,0.26069996,2022-06-07 18:35:43.509000,Inclusión y Accesibilidad
4540,0.34712285,0.26069996,2022-06-07 18:39:50.926000,Dirección de Emprendimiento Social
4541,0.34712285,0.26069996,2022-06-07 18:45:53.485000,"Proeducación, I.A.P."
4542,0.34712285,0.26069996,2022-06-07 18:47:03.746000,"SAITC, Sociedad de Alumnos de Ingeniería en Tecnologías Computacionales"
4543,0.34712285,0.26069996,2022-06-07 18:50:53.656000,Líderes del Mañana
4544,0.26092827,0.2503418,2022-06-07 18:51:59.854000,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable"
4545,0.34712285,0.26069996,2022-06-07 18:58:47.109000,"Soñar Despierto, A.C."
4546,0.34712285,0.26069996,2022-06-07 19:19:23.028000,"TEDI, Taller de Expresión y Desarrollo Integral, A.C."
4547,0.34712285,0.26069996,2022-06-07 19:37:09.215000,Fundación JOMAR A.C
4548,0.34712285,0.26069996,2022-06-07 19:37:30.753000,"Fundación F21, A.C."
4549,0.34712285,0.26069996,2022-06-07 19:45:28.081000,"SAITC, Sociedad de Alumnos de Ingeniería en Tecnologías Computacionales"
4550,0.34712285,0.26069996,2022-06-07 19:54:01.172000,"Fundación F21, A.C."
4551,0.34712285,0.26069996,2022-06-07 19:57:45.709000,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C."
4552,0.26250517,0.41854516,2022-06-07 20:05:52.446000,América Solidaria México
4553,0.34712285,0.26069996,2022-06-07 20:06:24.924000,"Forma-T en Valores, A.C."
4554,0.34712285,0.26069996,2022-06-07 20:09:13.429000,"Paso de Esperanza, A.C."
4555,0.34712285,0.26069996,2022-06-07 20:11:08.982000,"ACS, American Chemical Society Tecnológico de Monterrey"
4556,0.34712285,0.26069996,2022-06-07 20:13:49.291000,"SAIID, Sociedad de Alumnos de Ingeniería en Innovación y Desarrollo"
4557,0.34712285,0.26069996,2022-06-07 20:41:13.292000,"Liderazgo y Cultura Emprendedora, A.C."
4558,0.34712285,0.26069996,2022-06-07 20:45:44.317000,"Tierra de Artistas, A.C."
4559,0.26329863,0.5037502,2022-06-07 20:52:36.231000,Clínica Penal del Departamento de Derecho
4560,0.34712285,0.26069996,2022-06-07 20:53:40.339000,SALED – Sociedad de Alumnos de Licenciatura en Derecho
4561,0.26171553,0.33426133,2022-06-07 21:19:14.630000,Women in Tech
4562,0.34712285,0.26069996,2022-06-07 21:28:03.307000,"Fundación Nina, A.C."
4563,0.34712285,0.26069996,2022-06-07 21:35:59.038000,"SALAD, Sociedad de Alumnos en Animación y Arte Digital"
4564,0.34712285,0.26069996,2022-06-07 21:47:16.977000,"Fundación Nina, A.C."
4565,0.34712285,0.26069996,2022-06-07 21:56:08.896000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial"
4566,0.34712285,0.26069996,2022-06-07 21:56:13.419000,"Be The Match MX, A.C."
4567,0.34712285,0.26069996,2022-06-07 22:28:21.247000,Plásticos Blue Phoenix S.A. de C.V.
4568,0.34712285,0.26069996,2022-06-07 22:39:25.949000,Dirección de Servicio Social - Aprendizajes para todos
4569,0.34712285,0.26069996,2022-06-07 22:45:23.063000,Proyecto 99
4570,0.34712285,0.26069996,2022-06-07 22:58:00.477000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
4571,0.34712285,0.26069996,2022-06-07 23:05:35.421000,Líderes del Mañana
4572,0.34712285,0.26069996,2022-06-07 23:35:25.987000,DIF Nuevo León
4573,0.34712285,0.26069996,2022-06-07 23:53:01.440000,"Soñar Despierto, A.C."
4574,0.2633673,0.5114597,2022-06-08 02:42:58.534000,"SALAD, Sociedad de Alumnos en Animación y Arte Digital"
4575,0.34712285,0.26069996,2022-06-08 07:15:23.554000,"Proeducación, I.A.P."
4576,0.34712285,0.26069996,2022-06-08 07:22:45.650000,Centro Virtual de Aprendizaje Tec de Monterrey
4577,0.34712285,0.26069996,2022-06-08 07:23:56.043000,Dirección de Servicio Social - Aprendizajes para todos
4578,0.34712285,0.26069996,2022-06-08 07:32:48.791000,"Proeducación, I.A.P."
4579,0.34712285,0.26069996,2022-06-08 07:32:49.971000,Fundacionplan.org | Plan SPAP A.C.
4580,0.34712285,0.26069996,2022-06-08 07:33:27.341000,Asociación Iknextia
4581,0.34712285,0.26069996,2022-06-08 07:33:37.735000,EN - Dirección de Programa LAF
4582,0.34712285,0.26069996,2022-06-08 07:33:42.958000,Sacbé
4583,0.34712285,0.26069996,2022-06-08 07:34:10.761000,Proyecto 99
4584,0.34712285,0.26069996,2022-06-08 07:34:20.852000,"I CARE FOUNDATION, A.C."
4585,0.34712285,0.26069996,2022-06-08 07:34:26.817000,"SAIQ, Sociedad de Alumnos de Ingeniería Química"
4586,0.34712285,0.26069996,2022-06-08 07:34:40.539000,"Fundación F21, A.C."
4587,0.34712285,0.26069996,2022-06-08 07:35:05.072000,Dirección de Servicio Social - Aprendizajes para todos
4588,0.34712285,0.26069996,2022-06-08 07:35:06.154000,"CIES, Centro de Investigación y Educación para la Salud, A.C."
4589,0.34712285,0.26069996,2022-06-08 07:35:07.652000,EHE - Educación Continua- Arizona State UniversitySolarSPELL.org
4590,0.34712285,0.26069996,2022-06-08 07:36:16.383000,"Proeducación, I.A.P."
